companyID|companyFullName|companyShortName|companySize|financeStage|industryField|positionID|positionName|jobNature|positionLables|city|education|salary|workYear|firstType|secondType|formatCreatedTime|scrapeTime|description
112965|乐擎网络科技（上海）有限公司|乐擎网络|15-50人|初创型(天使轮)|移动互联网|2974862|数据爬虫工程师（实习）|实习|实习,web,爬虫,数据分析,Python,Shell|上海|大专|3k-6k|不限|开发/测试/运维类|后端开发|2017-03-31|20170417|[\n,岗位职责：,\n,1、对网站或接口数据进行爬取、清洗和存档,\n,2、对用户数据和抓取数据进行加工、分析和web服务搭建,\n,\n,任职要求：,\n,1、熟悉http协议，xml相关技术（解析，dom数，xpath）,\n,2、熟悉正则表达式,\n,3、熟悉python/java编程语言，数据结构和算法基础扎实,\n,4、最好熟悉开源的爬虫系统，如scrapy等,\n,5、一周至少实习4天,\n\n]
51480|拉扎斯网络科技（上海）有限公司|饿了么|2000人以上|成熟型(D轮及以上)|移动互联网|2832556|java爬虫工程师|全职|高级,Java,爬虫|上海|本科|15k-30k|1-3年|开发/测试/运维类|数据开发|14:05发布|20170417|[\n,职位描述：,\n,\,\n,-负责相关app、网站的爬虫开发,\n,-解决各类技术疑难问题，包括网络问题、app分析、反编译等，,\n,-负责设计和开发分布式的网络爬虫，以及策略持续优化；,\n,-分析结构化和非结构化数据，并对数据抓取、信息提取、去重、清洗；,\n,-精通正则表达式、搜索策略、算法、数据聚类、重组技术；,\n,\,\n,任职要求：,\n,\,\n,-本科或以上学历，计算机软件或相关专业,\n,-两年及以上Java开发经验，熟悉http协议，正则，多线程等,\n,-精通Mongodb，MySQL或者Postgresql，并有Redis的使用经验；,\n,-具备HtmlUnit、WebMagic、Nutch等（不限于这些）使用经验；,\n,-具备分析问题和解决问题的能力，有强烈的责任心,\n,-熟悉Linux日常工作环境，熟练掌握常用命令和调优监控手段，有Linux自动化部署经验更加,\n,-有互联网从业经验更佳,\n\n]
138465|康莫斯（北京）数据科技有限公司|康莫斯|15-50人|初创型(不需要融资)|移动互联网|2920800|python爬虫工程师|全职|软件开发,Java,爬虫|天津|本科|6k-8k|1-3年|开发/测试/运维类|软件开发|2017-04-11|20170417|[\n,岗位职责：,1、负责网络爬虫产品的研发工作;,2、抓取数据需求支持，完成日常抓取与解析任务;,3、能够解决封账号、封IP采集等问题,解决网页抓取、信息抽取等问题,构建完善的网络信息收集平台。,4、负责网络爬虫采集规则的编写；,5、负责核心算法的设计与开发,任职资格：,1、熟悉使用Linux操作系统;,2、掌握python语言，至少两年使用经验,一年以上大规模网页爬虫开发经验;,3、熟练使用关系数据库(如mysql,postgresql)或NoSql数据库(如mongodb及redis)，并至少有一个项目经验;,4、计算机、信息技术或相关专业本科或以上学历;,5、有分布式爬虫架构经验者优先;,6、强烈的责任心和良好的团队合作能力;,7、对算法设计和数据结构有深刻的理解；,\n]
71202|北京大讲台科技有限公司|大讲台|15-50人|初创型(天使轮)|教育|3023196|python爬虫兼职讲师|兼职|爬虫,Python,前端,Java,视频|北京|本科|3k-6k|3-5年|开发/测试/运维类|后端开发|13:59发布|20170417|[\n,岗位职责：,1、做专业课程建设，视频课程的研发和录制；,2、讨论教学相关项目的需求，参与案例设计，完成设计文档以及核心模块编写；,3、解决案例开发过程中的实际项目和业务问题；,4、参与新技术预研并做技术分享；,5、负责项目版本更新以及文档维护；,6、带领和培养在线班级的学生完成学习任务。,岗位要求：,1、熟练使用Python语言及相关框架（如django）；,2、熟悉面向对象程序设计方法；,3、具备一定的web前端技能，包括html/css/javascript，熟练掌握jQuery；,4、有良好的沟通、理解能力，逻辑思维强，能够独立思考以及解决问题；,\n]
122289|超对称（北京）科技有限公司|超对称|少于15人|初创型(天使轮)|移动互联网,企业服务|2404939|Python爬虫|全职|爬虫|北京|本科|12k-18k|1-3年|技术|后端开发|2017-04-10|20170417|[\n,岗位职责：\,\n,1、研究各种网页、app接口，探寻特点和规律,\n,2、编写抓取互联网内容的爬虫,\n,3、研究优化算法，提升爬虫系统的稳定性、可扩展性,\n,4、攻破各种反爬虫,\n,任职要求：,\n,1本科以上计算机相关专业学历，对数据分析与处理有着浓厚兴趣\,\n,2.有二年以上Python开发经验,\n,3.精通Python，掌握爬虫技术，scrapy框架，pyspider框架等,\n,4.有数据分析经验者优先,\n,5.熟悉至少一种Sql数据库（mysql/postgresql/sqlserver/oracle/db2），了解至少一种Nosql数据库（redis,memcache,mongodb,hbase）,\n,6.具有一定的分析能力和解决问题的能力。乐于学习新知识，学习能力强、具备良好的团队合作精神。积极主动的工作态度，乐观向上的价值观，强烈的团队合作意识。,\n\n]
23905|厦门市美亚柏科信息股份有限公司|美亚柏科|500-2000人|上市公司|信息安全,数据服务|2917987|JAVA爬虫研发工程师|全职|Java,算法|厦门|本科|8k-16k|3-5年|开发/测试/运维类|后端开发|3天前发布|20170417|[\n,岗位职责:,1、参与项目的设计、开发、测试和维护；,2、负责网页解析及数据清洗和处理，参与数据的深度提取和挖掘工作；,3、攻克海量网页抓取、信息精准抽取等搜索核心技术难题，对数据进行特征挖掘，设计策略和算法，优化数据采集效率；,岗位要求:,1、本科及本科以上学历，计算机相关专业；,2、具有Java相关开发经验，熟练使用Eclipse等开发工具，有一定的JavaScript基础，数据结构和算法基础扎实，熟练掌握Spring、iBatis、MyBatis、Hibernate、SpringMVC等开源框架；,3、熟悉SQLServer、MySql、MongoDB等数据库的开发与应用;,4、熟悉多线程、多进程、网络通信编程相关知识;,5、熟悉搜索引擎原理，熟悉正则表达式、CSS、http协议，XML等的网页信息抽取技术，有爬虫相关工作经验优先考虑;,6、具有团队合作精神和责任心，有较强的学习能力、沟通能力以及分析与解决问题的能力。,\n]
171|活力世纪科技（北京）有限公司|航班管家|500-2000人|成熟型(C轮)|移动互联网|2497858|Java 爬虫研发工程师|全职|爬虫,Java|北京|本科|15k-25k|不限|技术|后端开发|09:07发布|20170417|[\n,描述,\n,\n,负责互联网爬虫的核心技术研究和开发；,\n,利用通用爬虫框架爬取海量数据；,\n,研究各种网站、网页、链接的形态，发现它们的特点和规律；,\n,设计各种策略和算法，提升爬虫的抓取效果；,\n,分析爬虫的技术缺陷，对爬虫做出合理的调整或改进。,\n,\n,要求,\n,\n,熟练掌握java语言编程；,\n,熟悉多线程；,\n,熟悉tcp，http协议原理；,\n,熟悉ajax工作原理；,\n,有爬虫相关经验者优先,\n,\n]
130393|真相网络科技（北京）有限公司|真相网络|15-50人|初创型(天使轮)|企业服务,数据服务|3024766|高级Java爬虫工程师|全职|数据挖掘,Java,分布式,征信|北京|本科|16k-30k|5-10年|开发/测试/运维类|数据开发|16:49发布|20170417|[\n,【岗位职责】,1.参与公司爬虫系统的架构设计与开发；,2.爬虫系统技术架构设计、重构、优化，不断增强爬虫系统的性能和功能；；,3.负责爬虫相关技术调研与应用，根据业务规划及技术规划制定应用架构方案；,3.技术难题攻关，解决实际开发过程碰到的各类问题；,4.指导其它爬虫工程师工作。,【职位要求】,1.计算机或相关专业，本科或以上学历，5年以上JAVA开发经验，3年以上爬虫开发经验；,2.具有面向对象分析、设计、开发能力，精通OO，AOP，设计模式；,3.熟练使用JavaEE相关技术，精通JAVA基础：数据结构、集合框架、多线程并发、IO/NIO、网络通信等；,4.熟悉JFinal，Spring,Hibernate，iBatis，MQ、RPC、缓存等常用技术和框架，熟悉Linux下的常用命令；,5.熟悉常用关系数据库和NoSQL数据库，对大数据下的数据存储有合理的解决方案；\,6.热爱技术，喜欢钻研，有分享精神，注重代码质量，工作认真细致，主动性强，执行力强，抗压能力强，有良好的协作意识；,7.优先条件：主导过分布式爬虫系统设计和开发；有自己的爬虫作品；参与过开源爬虫项目并贡献代码；深入研究过开源爬虫项目源码。,\n]
3038|北京国双科技有限公司|Gridsum 国双|500-2000人|上市公司|数据服务|2898057|资深爬虫工程师（JAVA方向）|全职|Java,爬虫|北京|本科|15k-30k|3-5年|开发/测试/运维类|后端开发|1天前发布|20170417|[\n,【职责描述】,\n,1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；\,\n,2.负责网页信息抽取、数据清洗等研发和优化工作；,\n,\,\n,【职位要求】,\n,1.3年以上JAVA开发经验,\n,2.熟悉网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；,\n,3.了解多线程、多进程、网络通信编程相关知识，有反爬，分布式爬虫架构经验者优先；,\n,4.熟悉MySQL、Kafka、Hive、Spark等技术者优先,\n,5.对数据敏感，做过数据处理、ETL等相关工作者优先。,\n\n]
1101|暴风影音|暴风影音|2000人以上|上市公司|文化娱乐|2718694|python爬虫工程师|全职|中级,后端开发,爬虫,服务器端,Python|北京|本科|20k-40k|5-10年|开发/测试/运维类|后端开发|12:41发布|20170417|[\n,岗位职责:,\n,1、负责网页数据的抓取系统的分析和设计，例如：视频连接、网页文字连接的抓取；\,\n,2、负责爬虫（spider、crawler）系统开发和优化；,\n,3、参与项目需求分析、业务逻辑流程设计、文档编写等。\,\n,任职资格:,\n,1、两年以上python语言应用开发经验；\,\n,2、两年以上网页爬取开发框架Scrapy经验，熟悉http通讯协议，包括协议认证，以及状态代码含义；,\n,3、熟悉Linux系统操作，以及mysql、redis、Nosql、mongodb（错开搜）等数据库；,\n,4、了解正则表达式，或者Xpath等抓取技术；,\n,5、有良好的编码习惯及开发文档书写习惯，有较好的沟通能力，扎实的编程功底；,\n,7、最低本科学历，仅限计算机、软件等相关专业。,\n,加分项:,\n,1、有过搜索引擎项目开发突破反爬限制经验加分；,\n,2、有分布式经验加分。,\n\n]
20251|成都初唐网络科技股份有限公司|初唐科技|50-150人|上市公司|移动互联网|1845338|java爬虫工程师|全职|爬虫,Java|成都|本科|10k-12k|1-3年|技术|后端开发|3天前发布|20170417|[\n,岗位职责：,\n,1.负责公司相关项目的系统分析设计,及核心代码开发，确保系统性能、质量和安全；,\n,2.承担模块、组件详细设计及模块、组件代码开发；,\n,3.参与系统分析、维护、改进；,\n,4.负责按照公司要求输出文档。,\n,任职要求：,\n,1.计算机及相关专业本科及以上学历；,\n,2.3年以上软件开发经验；,\n,3.精通JAVA、Python等语言，J2EE相关技术；,\n,4.有数据挖掘和数据抓取经验者；,\n,5.有微信应用开发工作经验优先录用。,\n,\n,公司福利不限于以下所述：,\n,\\1.与能力相称的合理薪资，工作能力提升锻炼，开阔的视野和眼界。,\n,\\2.体贴细致的生活关怀，水果零食不定期轰炸，吃喝玩乐偶尔为之。,\n,\\3.轻松欢乐的工作氛围，没有办公室政治，拒绝国企那种套路。,\n,\\4.在这里，我们希望你可以成为更好的自己。,\n,\\5.有买房计划的你，我们有惊喜的房地产资源以及专业地产人，让你买房比别人更省心。（已有员工验证过~~),\n,\\\,\n\n]
2494|凤凰飞扬（北京）新媒体信息技术有限公司|凤凰网|2000人以上|上市公司|移动互联网|2214689|java 爬虫|全职|爬虫,Java|北京|本科|15k-25k|1-3年|技术|后端开发|2017-04-12|20170417|[\n,Java,研发工程师（爬虫）,\n,岗位职责：,\n,负责公司数据采集系统开发及维护工作。,\n,负责网页信息抽取研发和优化工作，,\n,负责网络爬虫的技术研究和开发，,\n,设计爬虫策略和防屏蔽规则，,\n,分析爬虫系统缺陷，优化爬虫系统，,\n,参与核心爬虫系统架构设计.数据库设计。,\n,\,\n,任职要求：,\n,1,、本科或以上学历，有2年以上网络爬虫经验。,\n,2,、熟悉网络抓取的原理、相关技术。,\n,3,、熟悉html/js/css技术，熟练使用正则表达式。,\n,4,、熟悉selenium、htmlunit等自动化框架，能够抓取动态生成的数据。,\n,5,、熟悉Linux/Unix等操作系统，有java开发经验优先。,\n,6,、工作认真细致，有较强的学习能力。,\n\n]
122289|超对称（北京）科技有限公司|超对称|少于15人|初创型(天使轮)|移动互联网,企业服务|1662245|Python爬虫(实习）|实习|爬虫|北京|本科|3k-4k|不限|技术|后端开发|2017-04-10|20170417|[\n,岗位职责：\,\n,1、研究各种网页、app接口，探寻特点和规律,\n,2、编写抓取互联网内容的爬虫,\n,3、攻破各种反爬虫,\n,任职要求：,\n,1本科以上计算机相关专业学历，对数据分析与机器学习有着浓厚兴趣\,\n,2.熟练运用Python，掌握scrapy，pyspider等框架的使用,\n,3.熟悉使用Python做数据处理,从事过大数据分析者优先,\n,4.学习能力强，积极主动,\n,\n,每周工作不少于4天,\n\n]
153156|上海哈杜科技有限公司|上海哈杜|15-50人|初创型(天使轮)|金融|3020553|资深爬虫工程师 Python|全职|资深,Python,Java|上海|不限|14k-20k|3-5年|开发/测试/运维类|后端开发|2天前发布|20170417|[\n,负责爬虫系统的设计、研发与维护，爬取对象包括黄页、电商网站等,\n,\n,职位要求：,\n,\n,1.熟练掌握Scrapy；,\n,2.熟悉HTTP协议的基本原理，了解HTTP协议交互的流程；,\n,3.熟练掌握Javascript,熟悉大部分的主流前端框架和模板技术；,\n,4.熟练掌握至少一种主流的Web抓包,开发工具；,\n,5.有丰富的应对反爬虫的经验,例如合理使用IP池等技术；,\n,6.有大规模爬虫的部署运维经验。,\n,\n,东南亚这片热土，我想你一定不想错过:D,\n]
23400|福建中金在线信息科技有限公司|中金在线|150-500人|上市公司|金融|2896549|爬虫Python开发工程师|全职|爬虫,Python,linux,大数据,数据挖掘,Java|北京|本科|10k-20k|3-5年|开发/测试/运维类|后端开发|10:18发布|20170417|[\n,\工作职责：,1.负责网络爬虫产品的研发工作,解决封账号、封IP采集难点攻克；,2.负责各种核心算法的设计与开发；,3.解决网页抓取、信息抽取等问题，构建高可用性、高扩展性网络信息收集平台；,5.相关业务平台的开发和对接。,职位要求：,1.计算机、信息技术、数学或相关专业本科或以上学历；,2.二年以上开发经验，熟悉linux平台，掌握python语言，有基于django框架或flask框架开发过项目；,3.两年以上大规模网页爬虫开发经验，熟练使用关系数据库(如mysql,\postgresql)或NoSql数据库(如mongodb及redis)；,4.有分布式爬虫架构经验者优先，对各大云端或开源的分布式产品架构了解；,5.对机器学习算法和数据结构比较熟悉；,6.有很强的分析和解决问题的能力；,7.强烈的责任心和良好的团队合作能力。\,\n\n]
53855|合肥乐维信息技术有限公司|合肥火车头|15-50人|初创型(不需要融资)|移动互联网,数据服务|2866757|python爬虫工程师|全职|Python,MySQL,数据库,爬虫|合肥|不限|5k-8k|1-3年|开发/测试/运维类|后端开发|09:10发布|20170417|[\n,职位描述：,\n,1.建立爬虫系统，采集数据,\n,2.负责数据清洗及整理,\n,3.监控竞争对手数据,\n,\n,任职要求：,\n,1.1年以上Python爬虫经验,\n,2.熟悉网站抓去策略，熟悉网站抓包分析数据.,\n,3、ORACLE/MYSQL/SQLSERVER等数据库至少熟练掌握其中一种；,\n,4、数据库设计和应用能力，SQL/存储过程/方法编写能力；,\n\n]
24728|浙江商安信息科技有限公司|商安信息|15-50人|成长型(B轮)|移动互联网|3019765|C#网络爬虫工程师|全职|C#/.NET,asp.net|宁波|大专|6k-10k|1-3年|开发/测试/运维类|后端开发|3天前发布|20170417|[\n岗位职责：\n,1、负责网站数据的抓取；\n,2、按照项目管理流程，参与研发部门的程序设计；\n,3、进行详细设计、代码开发，配合测试，高质量完成项目；\n,4、参与技术难题攻关、组织技术积累等工作。\n,岗位要求：\n,1、熟悉C#、winform或asp.net开发，熟练使用VisualStudio开发工具，具有良好的编程技巧和编程习惯；\n,2、熟悉SQL语言，熟悉OracleSQLServerMySql等主流数据库的开发；\n,3、较强的解决问题能力；\n,4、有软件项目开发经验；\n,5、具备良好的学习能力，团队协作精神，能承受一定工作压力；\n,6、优秀的应届毕业生亦可。\n]
32042|上海米么金融信息服务有限公司|米么金服|500-2000人|成熟型(C轮)|移动互联网,金融|2754554|Python网络爬虫开发工程师（南米）|全职|高级,Python,爬虫|南京|本科|10k-15k|3-5年|开发/测试/运维类|后端开发|08:52发布|20170417|[\n,职位描述：,\n,\n,1.参与爬虫系统的数据抓取、架构设计与开发,\n,\n,2.参与爬虫策略和反爬策略优化，提升网页抓取的效率和质量,\n,\n,3.研究各种网页、app接口，实现多通道抓取,\n,\n,4.负责业务需求开发,\n,\n,资格要求：,\n,\n,1.计算机、数学或者统计学相关专业本科或以上学历，具有实际项目经验3年以上,\n,\n,2.精通Python。,\n,\n,3.具有独自开发爬虫的能力，熟悉各种反爬策略以及应对措施。,\n,\n,4.熟悉多线程/进程机制，熟悉报文分析、http/https协议。,\n,\n,5.了解网页抓取原理及技术。,\n,\n,6.了解Mysql或SQLServer,\n,\n,7.有如下有经验者优先：js,css,ajax,xpath,selenium,mongodb，redis，APP反编译,\n\n]
26788|众筹网|众筹网|150-500人|成长型(不需要融资)|金融|3020955|python爬虫工程师--急招|全职|Java,爬虫,大数据,数据,Python,全栈|北京|本科|15k-30k|不限|开发/测试/运维类|后端开发|1天前发布|20170417|[\n,北京原始会投资管理有限公司（http://www.yuanshihui.com/）,\n,\n,岗位职责：,\n,1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；\,\n,2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；,\n,3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；,\n,4.实时监控爬虫的进度和警报反馈；,\n,任职要求：,\n,1.熟悉Linux系统，掌握Java、Python、C++等语言；,\n,2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；\,\n,3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；,\n,4.熟悉APP模拟及接口验签破解技术，了解APP用户授权访问机制，掌握Selenium，APP破解技术优先；,\n,5.做过数据处理、ETL等相关工作优先。,\n\n]
9833|北京灵思远景营销顾问有限公司|灵思云途|500-2000人|成熟型(D轮及以上)|数据服务,广告营销|2250634|Python爬虫实习|实习|爬虫|北京|不限|3k-5k|不限|技术|后端开发|13:27发布|20170417|[\n,职位描述:,\n,1.负责网页信息抽取、数据清洗等研发和优化工作；,\n,2.参与爬虫算法策略的优化和研究；,\n,任职要求:,\n,1、熟悉Python，有良好的编程习惯；,\n,2、熟悉正则表达式，有网页抽取经验的优先;,\n,3、了解Linux常用命令；,\n,4、熟悉MySQL，SQLite，Redis等数据库的一种或多种;,\n,5、学习能力强，积极主动;,\n,6、本岗位只招收在校学生,\n\n]
136978|北京玖富联银科技有限公司|玖富技术中心|2000人以上|成长型(A轮)|金融|2266784|爬虫工程师（Java）|全职|爬虫,Java,分布式|北京|本科|10k-15k|1-3年|技术|后端开发|15:56发布|20170417|[\n,工作职责：,\n,1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；,\n,2.负责网页信息抽取、数据清洗等研发和优化工作；,\n,3.负责抓取数据的深度提取和挖掘。,\n,\n,岗位要求：,\n,1.有3年左右的java开发基础，对网络爬虫感兴趣,\n,2.熟悉SSH等主流开源框架,\n,3.熟悉MySQL或同类关系型数据库,\n,4.熟悉httpclient、jsoup、webdriver、htmlunit、Nutch、selenium等技术。,\n,5.有MongoDB等非关系型数据库相关经验的优先考虑,\n,6.有Solr或其他Lucence相关经验的优先考虑,\n,7.精通Javascript相关开发的优先考虑,\n\n]
84214|上海钜派投资集团有限公司|钜派|2000人以上|上市公司|金融|2942060|理财APP爬虫架构师/技术经理|全职|Java,web,J2EE,股票,量化|上海|本科|30k-60k|5-10年|开发/测试/运维类|后端开发|2017-03-23|20170417|[\n,1、模拟银行、基金、股票、互金的登录和数据爬取\,\n,2、具备数据架构能力,独立,高质量地完成工作，对自己的代码要求严格\,\n\n]
167044|厦门柏谷信息科技有限公司|柏谷科技|少于15人|初创型(天使轮)|移动互联网,数据服务|2735144|Python爬虫工程师|全职|中级,爬虫,Python|厦门|本科|10k-15k|1-3年|开发/测试/运维类|后端开发|2017-04-11|20170417|[\n,岗位描述：,\n,\n,1、参与公司大数据采集平台搭建；,\n,2、根据业务需求，实现大规模文本、图片、视频数据抓取、清洗、存储等工作；,\n,3、对数据质量负责，优化爬虫架构；,\n,\n,任职要求：,\n,\n,1、计算机、数学或统计学专业本科以上学历；,\n,2、熟悉linux平台使用，精通python语言开发；,\n,3、熟练使用scrapy爬虫框架完成抓取工作；,\n,4、熟练使用正则表达式、CSS、Xpath等网页信息抽取技术，熟悉http协议；,\n,5、熟练使用selenium、phantomjs、scrapy-splash等工具者优先；,\n,6、熟悉多线程编程、分布式计算，有分布式系统使用经验；,\n,7、熟练使用Redis、Mongodb等nosql数据库优先；熟悉Hadoop、Kafka等开源项目者优先；,\n,8、性格开朗，善于交流，思路清晰，逻辑明确，有较强分析与解决问题能力，具有团队合作精神和责任心；,\n,9、拥有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，代码冗余率低；乐观向上，有较好的学习能力，良好的团队合作能力，善于沟通，独立解决问题。,\n,\n,为什么选择我们？,\n,\n,•喜欢创意？来！我们是一个秉承着高效、协作、尊重创意的精英团队。,\n,•需要保障？来！我们有五险+商业医疗保险，给你足够的关怀！,\n,•喜欢美食？来！下午茶、零食吃不停！还有美味又营养的免费工作餐等着你！\\\\\\\\,\n,•喜欢旅游？来！周末双休+5天带薪年假，世界那么大带你去看看！,\n,•喜欢瑜伽？来！内部瑜伽和净化呼吸课程培训，让你健康又气质！,\n,•喜欢和谐？来！亦师亦友亦如亲的团队氛围及人性化管理，开心工作每一天！,\n,•喜欢便利？来！坐拥软件园二期优势地段—公交总站旁，去哪都方便！,\n,五天八小时工作制，高端大气上档次的办公环境，,\n,法定节假日，过节费，年底双薪等福利，多的你意想不到！,\n,我们所做的一切都是为了推动移动互联网时代信息交互模式的变革。,\n,如果你也期待改变,\n,期待和一群志趣相投的人去完成一件很酷的事。,\n,欢迎你加入我们！,\n,\n\n]
128535|北京大圣互动科技有限公司|大圣互动|15-50人|成长型(A轮)|移动互联网,文化娱乐|2405585|爬虫工程师（node.js，实习生）|实习|爬虫,Node.js|北京|本科|2k-4k|应届毕业生|技术|后端开发|13:23发布|20170417|[\n,岗位职责：,\n,\n,爬虫配置,\n,爬虫系统改进,\n,爬虫统计开发,\n,\n,基本要求：,\n,要求有完整的实习时间段（答辩等事务可回校处理），毕业后，符合要求可转正,\n,1.计算机相关专业，本科以上学历,\n,2.有2个以上Web系统后端实践经验,\n,3.能熟练编写Javascript程序，了解nodejs,\n,4.了解JQuery，熟悉Dom解析，了解正则表达式,\n,5.了解linux基本操作,\n,6.热爱技术研究，能吃苦耐劳,\n]
191115|深圳市麦克斯韦数据科技有限公司|麦克斯韦|少于15人|初创型(天使轮)|移动互联网,数据服务|2996035|Python 爬虫工程师|全职|Python,爬虫|深圳|本科|15K-25K|1-3年|开发/测试/运维类|后端开发|3天前发布|20170417|[\n,工作职责：,\n,1、负责开发新爬虫和优化现有的爬虫,\n,2、负责网页信息抓取结果的抽取、数据清洗、分类、聚类等研发工作,\n,3、负责爬虫平台系统的架构设计与开发以及爬虫核心算法的策略优化研究,\n,\n,\n,岗位要求：,\n,1、熟悉Python主流类库使用，熟悉Django，构建过nginx+uWSGI+python的web-services者优先；,\n,2、\熟悉Mysql、docker，熟练掌握MongoDB，有DBA经验者优先，熟练使用redis、memcache、MQ等常用第三方组件；,\n,3、熟练掌握HTTP，TCP/IP，网络编程，爬虫技术；,\n,4、熟悉分布式系统，对网络和并发编程有丰富的经验，熟悉Linux/Unix平台，能熟练使用脚本语言进行系统日志分析者优先；,\n,5、喜欢尝试新技术，对于使用过的开源软件，能了解到它的原理和机制；,\n,\n,\n,薪酬&福利：,\n,1、极具竞争力的薪酬，每年至少一次调薪机会\；,\n,2、在职满一年表现优秀的员工有期权激励；,\n,3、广阔的职业发展空间；,\n,4、入职后购买五险一金；,\n,5、自由开放的工作环境，弹性工作制,\n]
108331|杭州快忆科技有限公司|快忆科技|少于15人|初创型(天使轮)|移动互联网,数据服务|2852210|JAVA爬虫工程师[可实习]|全职|后端开发,Java,爬虫,大数据,分布式|杭州|本科|8k-15k|应届毕业生|开发/测试/运维类|后端开发|15:20发布|20170417|[\n,岗位介绍与职责：,\n,1、负责爬虫服务端模块设计、功能设计与编码工作；,\n,2、负责服务器的负载均衡、与性能调优工作；,\n,3、对产品总体架构、框架、功能提出一些有建设性的意见和建议；,\n,4、负责软件系统相关技术文档的编写；,\n,5、能够独立完成软件开发任务，并与团队其他成员紧密、愉快的合作。,\n,\n,岗位要求：,\n,1、精通Java语言，熟悉Java多线程编程；,\n,2、熟悉SQL语句，同时对非关系型数据库有一定了解；,\n,3、熟悉Linux基本命令以及日常使用；,\n,4、了解Git版本控制；,\n,5、喜欢编程，热爱技术。,\n,\n,公司简介：,\n,快忆科技是由来自Google总部、美国MicroStrategy和赶集的优秀工程师联合创立，旨在为全球提供优质的大数据服务，是一家完全技术驱动的高科技公司，成立一年已经完成两轮融资。在这里，你可以向Google大牛取经，也可以参与和体验真正的互联网创业。弹性工作时间，丰厚的待遇福利，潜力巨大的发展空间，赶紧投递吧！,\n,\n,公司主营产品：,\n,神箭手云爬虫开发平台：http://www.shenjianshou.cn/,\n\n]
188576|深圳孚鸿网络科技有限公司|孚鸿网络|少于15人|初创型(未融资)|数据服务|2975702|Python爬虫实习生|全职|实习,Python,php,django|深圳|不限|2k-3k|不限|开发/测试/运维类|后端开发|10:54发布|20170417|[\n,1、参与网页文本的抓取、储存等工作,\n,2、参与爬虫程序的部署、维护,\n,熟练使用Python以及p、Python常用的库,\n,熟悉HTTP协议,\n,熟悉HTML结构和JavaScript,Css,基于Cookie的网站登陆原理,\n,熟悉Linux/git/vim/redis/mysqo优先,\n\n]
22708|广州迪奥信息科技有限公司|迪奥科技|15-50人|成长型(A轮)|O2O,数据服务|2703608|Python爬虫工程师|全职|Python,爬虫|广州|本科|5k-7k|3-5年|开发/测试/运维类|后端开发|09:42发布|20170417|[\n,岗位职责：,\n,1、网络爬虫开发；,\n,2、网络数据采集问题研究；,\n,\n,任职条件：,\n,1、计算机、信息技术或相关专业本科以上学历；,\n,2、精通Python任意一种编程语言；,\n,2、3年以上网页爬虫开发经验。,\n\n]
125550|上海霄骋信息科技有限公司|霄骋科技|50-150人|成长型(A轮)|移动互联网,数据服务|2928547|python爬虫工程师|全职|爬虫,Python,Java|上海|本科|15k-20k|3-5年|开发/测试/运维类|后端开发|13:43发布|20170417|[\n,岗位职责：,\n,1、参与风控爬虫系统的设计和开发，负责爬虫系统的框架设计,\n,2、设计各种算法，提升抓取效果,\n,3、对互联网海量业务进行整合、分析挖掘,\n,4、与技术团队进行沟通，负责爬虫数据与业务系统的整合对接,\n,5、负责爬虫数据的策略开发，支持风险业务决策,\n,\n,任职要求：,\n,1、本科及以上学历计算机相关专业，三年以上爬虫或解析相关开发经验;,\n,2、精通Python语言，熟悉网络编程；,\n,3、熟悉关系型数据库和Mongdb；,\n,4、对数据挖掘和机器学习算法方面有一定了解;,\n,5、有互联网公司爬虫架构方面经验优先;,\n,6、有分布式计算经验的优先;,\n,7、身体健康，有上进心，有良好的沟通能力，逻辑思维能力和团队协作能力;,\n\n]
116183|情非得已（北京）科技有限公司|情非得已|15-50人|初创型(天使轮)|移动互联网,企业服务|2915997|Python爬虫工程师|全职|Python|北京|不限|10k-20k|1-3年|开发/测试/运维类|后端开发|2017-03-31|20170417|[\n,岗位职责：\,\n,1、研究各种网页、app接口，探寻特点和规律,\n,2、编写抓取互联网内容的爬虫,\n,3、研究优化算法，提升爬虫系统的稳定性、可扩展性,\n,4、攻破各种反爬虫,\n,\n,任职要求：,\n,1本科以上计算机相关专业学历，对数据分析与处理有着浓厚兴趣\,\n,2.有二年以上Python开发经验,\n,3.精通Python，掌握爬虫技术，scrapy框架，pyspider框架等,\n,4.有数据分析经验者优先,\n,5.熟悉mysql/postgresql,redis/memcache,mongodb,\n,6.具有一定的分析能力和解决问题的能力。乐于学习新知识，学习能力强、具备良好的团队合作精神。积极主动的工作态度，乐观向上的价值观，强烈的团队合作意识。,\n\n]
