zl_co_id|zl_co_name|zl_co_tags|zl_co_website|zl_co_type|zl_co_ee_size|zl_co_address|zl_co_desc|zl_update_time
[%%COMPANYNUMBERTEM_HTML%%]|长春金汉斯红旗街一店|私营||私营|1000人以上||鑫海汇餐饮连锁有限公司是以经营德国自酿鲜啤、韩国远红外线健康烤肉、现场演艺酒吧为主题的大型，中、西式自助餐饮企业。在市场机遇与挑战并存的商潮中，公司沿着即定的战略目标在飞速发展，今后更将向着宏伟的目标阔步前进|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|XX时尚旅馆|私营||私营|1-49人||XX时尚旅馆是一家即将开业的旅馆，环境好，服务好，设施齐全。现在招聘一名保洁，工作时间正常，中午供饭，工作环境好，工资面议。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|饭店|私营||私营|1-49人||本饭店位于绿园区青年路附近，是经营多年的老店，信誉口碑良好，有良好的个人发展空间，希望有诚意者加入，无诚意者勿扰。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|牛肉面馆|私营||私营|1-49人||本店位于南关区长春大学，有员工十几人。希望你们的加入，给本店带来力量。牛肉面面香汤浓，是大众都喜爱的食品，|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|交通学院宾馆|个人企业||个人企业|1-49人||餐饮娱乐一体，酒店待遇好。希望大家来我店工作，能给大家带来一个美好的心情，好美的回忆。在这里春节快乐 生活愉快吉祥如意。 合家欢乐。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春国贸大酒店|私营||私营|100-499人||酒店拥有高雅舒适的豪华套房，满足您旅游和公务的需求。客房设有卫星及闭路电视、小型酒吧和中央空调。风格各异的十一间小餐厅、三处大餐厅、中国南北大菜、正宗的西餐，为您提供品味上等佳肴。歌舞厅、KTV包房、夜总会灯光音响国际一流、装饰豪华气派、别具一格。商务中心、会议中心尽全力满足您生活、工作的需要。“来时他乡客，去时故人心”。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|新世纪KTV大酒店|私营||私营|1-49人||量贩式TKV由于生意火爆急招客源 公关经理 要求有工作经验固定客源及服务生 有意者电话联系于经理非诚勿扰 具体待遇细节面谈|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|东英商务时尚宾馆|个人企业||个人企业|1-49人||东英商务时尚宾馆坐落于大马路和2道街交汇，现已全面升级，环境优雅，舒适轻松皆在东英！真诚的期待您的加入！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|沐澜商务宾馆|私营||私营|1-49人||武汉馨佳宾馆位于张之洞路226号紫阳湖公园旁。因发展需要，特面向社会诚邀热爱酒店行业者加入我们的团队.|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|站前手机卡|私营||私营|50-99人||本店招聘，服务员，切墩，吧员，打荷。待遇优厚。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|某大型火锅城|私营||私营|1-49人||该店位于长春周边范家镇，属于大型的火锅城，营业面积1000平米，主要经营已炭火锅为主。该店位于长春周边范家镇，属于大型的火锅城，营业面积1000平米，主要经营已炭火锅为主。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|七星宾馆|私营||私营|1-49人||公司有高档客房43间，风格独特，环境好，温馨圆床，电脑间，标准商务间，大床房，全部独立卫浴，卫生间。员工有餐厅，条件优越。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|富民国贸有限公司|私营||私营|100-499人||娱乐休闲会所“以人为本”是公司的发展方略。公司非常重视员工的素质提高，因为公司认为照顾好员工，才能照顾好顾客。所以一直强化对员工的素质培训，因而顾客满意度一直能保持在80%以上，忠诚度在70%以上。这在同行业是很少有的！ “顾客满意”是公司的重要服务宗旨。公司一直认为只有提高顾客满意度，才能留住顾客，建立良好口碑，树立“缘聚”品牌。因而长期以来公司一直非常重视顾客的意见和建议，不断提高服务水平，不断完善服务质量，顾客的回头率能保持在40%以上。 “企业文化”是公司的精髓。强大的凝聚力和战斗力，源自于强大的企业文化的支撑。公司常年聘请老师构建品牌文化建设，完善公司体制。丰富员工生活，提高品质品味。文化是公司发展的根。只有根深，企业之树才会枝繁叶茂。“没有任何借口！没有不可能！立即行动！这是我的错！我是负责任的......”等等，已经成为公司的企业文化实施的强有力的体现。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|重庆麻辣涮肚|个人企业||个人企业|1-49人||主要经营四川菜 价廉物美 环境优雅 唇齿留香 色味俱佳 留连往返 美味，可口，香甜，爽口，珍馐美味。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|吉林康辉国际旅行社有限公司|私营||私营|1-49人||吉林康辉国际旅行社有限公司创建于2001年，隶属于国家旅游局正式批准成立的国际旅行社。公司注册资本金150万元人民币，质量保证金160万元人民币。吉林康辉国际旅行社隶属于注册资本金逾1.1亿元人民币并在全国各大城市设有70多个垂直管理的分公司(分社),优秀员工约有5000多名的全国大型旅游集团企业。。。。。。中国康辉集团。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|高新园区乐万嘉时尚宾馆旗舰店|私营||私营|1-49人||入住，工作，都让你有家的感觉！！！入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉入住，工作，都让你有家的感觉|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|名家房地产|上市公司||上市公司|1-49人||花都摄影工作室 为您倾情打造属于你的个性写真，多次造型多次化妆多次拍摄，内外景观跟拍。价格公道合理，承接拍拍秀等|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|时尚宾馆|私营||私营|1-49人||全新装修宾馆!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|馔食发展有限公司|私营||私营|500-999人||馔食发展集团始创于1994年，采取连锁经营模式和品牌经营战略，将传统饮食文化与现代餐饮时尚完美结合，着力打造传统饮食文化的新亮点。公司旗下领导着 “小锅饭” 、“馔食茶餐厅”等知名品牌。目前吉林、辽宁、河北均有集团的加盟连锁店。至今公司旗下“小锅饭”欢乐餐厅7家，“小锅饭” 风味餐厅6家、“小锅饭”时尚餐厅3家，“小锅饭”精品菜馆1家，馔食茶餐厅1家，共计店面18家。集团已经形成连锁式的发展规模，品牌日趋成熟。在不久的将来必将成为最具民族文化内涵的餐饮品牌代表。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|绿荫湖畔咖啡厅|事业单位||事业单位|50-99人||本公司是一家从事休闲咖啡、高尔夫练习场、水上游乐园为一体的综合性游乐场所。公司位于山清水秀的朝阳公园内，美丽富饶，环境优雅，尽能体现出您高尚的品味，本公司是刚刚成立，正在逐步走向成熟。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长百合家欢假日宾馆|上市公司||上市公司|50-99人||合家欢全国连锁酒店是由美国专业化公司管理，带进美国Inn  or  Ladge概念。连锁宾馆格调高雅、设施一流，更贯以快捷亲切，无微不至的个性化服务，在同一级别的酒店中首屈一指。现在中国上海、长春、武汉等地均设有连锁机构。人性化管理。长百合家欢假日宾馆位于人民大街1881号(长春百货大楼，原长百大酒店)，是长春市中心最繁华的商业街，距离机场只须45分钟，距火车站须5分钟，交通十分便利。宾馆按照国际标准化服务，注重宾客至上的原则，训练有素的服务人员始终以热情、温馨、周到的服务迎接国内外嘉宾。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|精英电脑维修中心|私营||私营|1-49人||第五纪元主题宾馆，以时尚、品味、高端服务为主的新型主题宾馆，每个房间都有独特的装修风格，二十四小时热水、高速宽带、wifi、热情欢迎您的加入！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春市文新物资公司|私营||私营|1-49人||大赛将劳动纪律是阿卡的吉拉快圣诞节绿卡松紧带拉开距离恐惧淡蓝色空间的绿卡松紧带了恐惧爱塑料袋空间 当垃圾三路口大赛将阿里看见的啦 啦空间毒辣恐惧的啦空间的路口的骄傲勒紧裤带啦空间的大家乐咖绿卡建档立卡将贷款拉进来的 进啊路口的绿卡角度来看吉拉大赛将懒得说空间路口就死定了恐惧的洛杉矶空间里圣诞节酷基金里冬款就死定了恐惧地离开势均力敌空间累块积苏吉林省将贷款了基督教里开始的健康洛杉矶劳动局里对抗赛极度恐惧路口据山东省劳动局尽快江老凯洒家路口的叫撒离开就打了见啦空间立刻就爱了据阿里恐惧的了卡卡了巨大就老大姐昆德拉接口技术恐惧劳动局洛杉矶刻录机健康劳动局路快速地讲道理了健康 的健康路手机卡乐尽哀生 空间的了及卡拉加快恐惧垃圾卡力健康了恐惧垃圾卡罗的恐惧了卡拉进来啊空间啦空间啦|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|绿墅仙踪时尚宾馆|私营||私营|1-49人||绿墅仙踪时尚宾馆  位于净月博硕路东北师范大学对面  |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|净月师大咖啡馆|私营||私营|1-49人||招贤纳士??本公司为建行综合性服务公司，管理人性化标准化，注重企业文化建设，关注员工生活，办公、住宿环境良好，薪酬按时发放。本公司欢迎您的光临！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|国旅上海分公司|个人企业||个人企业|1-49人||要求: 1、俄语相关专业专科以上学历；1年以上工作经验。 2、俄语听、说、读、写、译能力俱佳； 3、具有良好团队合作精神及沟通协调能力；|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|七三零时尚商务酒店|私营||私营|100-499人||730时尚酒店是一家集餐饮娱乐为一体的综合性商务酒店。公司规模100--200人，本酒店是一个人性化企业，为员工提供优质的福利待遇（宿舍和工作餐）。我们将为每一位有志于酒店发展、高素质、有事业心和责任感的员工提供和谐、安定的工作环境，730时尚酒店是一个正在腾飞的企业为员工提供自我发展的广阔空间，关心、爱护每一位员工的成长和进步。员工代表的是730，员工就是我们酒店留给客人的形象，您也是宾朋再次光临的原因，愿我们成为共进共荣的好友，彼此精诚合作，勇于创新进取，“路漫漫其修远兮，吾将上下而求索”。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|新东方菌锅坊长春南湖店|私营||私营|50-99人||新东方菌锅坊长春南湖店将于2010年9月末开业，公司一直以来坚持以创办中国一流的饮食培训为目标。坚持“努力创新、科学管理、独到经营”的原则，以美味食品、优质专用料、优质服务、合格的价格，采用先进的设备和优质原料，为投资经营者提供共赢的格局。同时公司遵循市场规律，不断完善企业的经营管理和培训产品的制作工艺，致力于创建具有自身特色和优越的培训教程设施体系。公司的管理和发展趋势在国内饮食界有口皆碑，在同类企业中取得了领先地位。享有极高的知名度和美誉度。现招聘酒店各职位人员，包括酒店经理1名、主管4名、领班2名、服务员20名、服务生10名、吧员2名、迎宾员4名、收银员2名、保安员6名、保洁员4名、洗碗工2名，有经验者优先，现已开始进行培训，人性化管理，待遇丰厚，保洁员、洗碗工的待遇为底薪+奖金+工龄工资，其他职位为底薪+奖金+提成+工龄工资。另聘后厨人员若干名，待遇优厚。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春宾馆丽豪浴都有限公司|股份制||股份制|100-499人||长春宾馆丽豪浴都有限公司隶属长春宾馆下属企业，坐落于繁华的长春市中心——锦水路与建和路交汇路口，长春宾馆南门东侧，锦水路919号。是长春市首家世界最先进的芬兰豪华桑拿浴，硬件设施全部采用国外进口，绝对绿色环保，豪华典雅的设计，每一处装饰均体现奢侈华贵，营业面积5000平方米，是一所集洗浴、餐饮、客房、养生保健于一体的养生休闲会馆，为您提供各种标准贴心的一流服务。高贵典雅尽在丽豪浴都|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春银河旅行社有限公司|私营||私营|1-49人||长春银河旅行社有限公司是经国家旅游局、吉林省旅游局、吉林省工商局批准成立，业务工作主要为国内旅游业务和入境旅游业务。长春银河旅行社经过多年的经验积累，由负责人李杰独资注册成为独立法人的旅行社。许可证号为L-JL00375，注册资金为60万元，并足额交纳旅游质量保证金和旅行社责任保险。长春银河旅行社始终本着“真情服务，诚信永恒”为宗旨为游客提供最真诚、最贴心的服务。 长春银河旅行社承办国内各条经典旅游线路、商务、会务考察，代订客房、代订旅行社团队优惠机票、代订车船票、旅游热线咨询等相关业务。我们还拥有专业的工作人员，多年的团队操作经验，超强的团队精神为您提供最标准的旅游服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|吉林省青旅|国有||国有|50-99人||吉林省青旅隶属省团委，是国有企业。2010世博会指定旅行社|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|新立湖滑雪场|国有||国有|100-499人||新立湖国家水利风景区是依托吉林省新立城水库建成的，位于吉林省长春市东南部，距市区16km。拥有流域面积1970km2,总库容5.92亿m3，3000hm2的水源涵养森林为长春市构筑了一道浓密的绿色屏障。风景区幅员辽阔，风光秀丽，景色怡人。葱郁的林海，重峦叠翠；清澈的湖水，鹤舞鸥飞；环湖曲径回廊，依山临波；风光亭晓月，渔歌唱晚；深秋时节的红叶，层林尽染；雪世界里的玉树琼花，冰清玉洁。“卸甲山”美妙动人的传说，久负盛名的新立湖鲜鱼，还有那林海雪原中的滑雪基地和宏伟壮观的水利工程设施，构成了一幅如诗如画的锦绣长卷。您若到此早春踏青、盛夏泛舟、爽秋垂钓、严冬滑雪，均可享受无穷的乐趣，是您旅游、休闲、度假的好去处。新立湖以其整洁清新的自然环境，幽美的湖光山色，被游人赞誉为“塞外春城的明珠”。 　　接待能力为餐饮200人/次、住宿100人/次、存车50辆、水上游艺100人/次。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|皇室假期庄园酒店|私营||私营|100-499人||公司为餐饮服务行业|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春市新瑞科贸有限责任公司|私营||私营|1-49人||宜家宾馆招聘，宜家宾馆位于汽车厂车城花园侧门，是一家新开业的宾馆，环境设施好干净，给您一种家的感觉。。。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春星夜时尚宾馆|私营||私营|1-49人||长春星夜时尚宾馆是一家环境优雅，服务周到，交通便利，集休闲、娱乐、餐饮一体的时尚宾馆，星夜时尚宾馆以其华美的设计，温馨浪漫的居住环境和宾客至上的服务理念，将以最优惠的价格广迎天下宾客！星夜时尚宾馆位于长春市中心城区朝阳区，交通便利，驱车至火车站、客运站、重庆路商圈、文化广场仅需5分钟车程，可乘坐25、64、80、230、280、325、364路公交车，建设街站下车即是。星夜时尚宾馆共设各式房型30余间，设有温馨、商务标准间，休闲、商务网络房，豪华娱乐套房，豪华浪漫圆床和豪华娱乐大房等，房内窗明几净，整洁无尘，芳香四溢。房间设备齐全，设有独立卫生间、全新液晶电视、全新无音空调、2M宽带接入、全自动麻将机、休闲沙发、藤椅等，另外星夜时尚宾馆为每一位入住贵宾免费提供精美中式早餐，早餐有馒头、花卷、包子、各式拌菜、鸡蛋、数种营养补粥等无限量供应。全天24小时提供点餐服务，菜品50余种！星夜时尚宾馆全体员工本着宾客至上的理念，力求让每位来到星夜的宾客享受最舒适温馨的起居环境，最优质满意的客房服务！选择星夜，畅享温馨浪漫夜晚！宾馆地址：长春市朝阳区清河街299号，普庆路口北行50米即是。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|吉林大路华英干锅辣鸭头|私营||私营|1-49人||地址：临河街与吉林大路交汇      华英干锅辣鸭头|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春市华苑宾馆有限公司|私营||私营|100-499人||长春华苑酒店（集团）管理有限公司成立于2012年4月18日，坐落在卫星广场7000号。 　　　公司致力于餐饮、客房、会议承办、企业咨询、酒店投资管理等多方面的综合管理公司。公司目前以三套业务马车共同并行，包括华苑宾馆、华苑健身会馆、阳光华苑酒店（长春首家公寓式酒店）。当前，华苑酒店（集团）管理有限公司正处在高速发展阶段，需诚招如下方面管理人才和职业精英加盟！ |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|吉林省拥华康体实业|股份制||股份制|1-49人||长春市长白山国际旅行社同志街营业部！主要经营夏季漂流及国内短线、长线，冬季滑雪，本公司讲究团队配合，人性化管理，公司员工普遍年龄25岁左右，富有朝气！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|省委招待处|国有||国有|1000人以上||会做饭，身体健康，有文化，干净，我妈86岁，没什么病，每天陪下楼遛，简单家务，1室1厅房子，家电齐全，中午3人饭。我在长春，妈妈在天津，|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长春市七色星宾馆|个人企业||个人企业|1-49人||宽城区辽宁路643号，53间客房，站前商圈，太阳城对面，轻铁站点下车即是。公司成立于2010年，装修高档，wifi无线上网。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|坛焖牛肉二米饭|私营||私营|1-49人||新开特色店|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|湖南观光旅行社|私营||私营|1-49人||十大浴室柜品牌---心海伽蓝、万事达SPA池桑拿房、乔登卫浴，十大智能马桶 维卫智能马桶等多品牌销售人才。待遇=2000元底薪+业务提成。欢迎来电咨询详情。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|永洲家菜馆|私营||私营|1-49人||1、吃苦耐劳，不甘于现状，敢于挑战自我，主要从事汽车维修，保养，改装。2、在同行中有经验，能独挡一面 任职资格：1.性别不限 男性优先 2.年龄22-.35岁优先 3.学历：大专优先 4.婚姻不限，以已婚优先 5.如你有一身技能，手头又没资金，又想自己创业赚大钱，那么现在这是一个很好的机会，具体情况可致电详谈|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长沙宝利来旅行社有限公司|私营||私营|1-49人||国内旅游、入境地接、凤凰专线、阳朔专线、西藏专线、户外旅行、非常规旅游、拓展、你想怎么玩？你说话,只要拨通我们的电话。剩下的事让我们来做。。。。。。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|湖南万汇宝商务有限公司|私营||私营|1-49人||湖南斑马车网汽车服务有限公司 湖南斑马车网汽车服务有限公司由上海漆鼎实业发展有限公司以及江西斑马汽车服务有限公司共同投资，注册资金人民币壹仟万元整。漆鼎集团公司与江西省建工，南昌一建等多家大型房地产企业建立长期战略合作关系，投资并控股上海张江股权投资基金管理有限公司，投资设立漆鼎国际贸易（香港）有限公司；集团在湖南投资湖南万汇宝商务有限公司和湖南斑马车网汽车服务有限公司，湖南斑马车网汽车服务有限公司是湖南最大的汽车后市场O2O服务平台，是国家大力扶植的高新科技企业。该平台服务体系业务涵盖燃油代充值、汽车保险、车务代办、维修保养洗车、汽车托管、信息服务、技术咨询、法律援助、会员增值、衍生业务、联盟服务等领域。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|湖南旅游百事通国际旅行社荷花园营业部|股份制||股份制|1-49人||“旅游百事通”是全国旅游企业百强前十名、中国西部最大的综合性旅游集团—重庆海外旅业集团倾力打造的全国性超大旅游连锁超市。??“旅游百事通”采用超大连锁超市经营模式，2010年已实现为西部加盟门店最多，收客量最大的旅游龙头企业。“旅游百事通”汇聚国内外上千条旅游线路资源，以统一产品采购、统一产品推广、统一门店管理、统一服务标准的集团化经营模式，依托全国数百家“旅游百事通”连锁门店，随时为消费者提供丰富、优质的旅游线路和热情周到的服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|帝皇国际水疗酒店|私营||私营|100-499人||滴翠山庄位于望城县雷锋镇真人桥村，距市中心火车站20公里，面积2000亩，计划投资5000万，已投资2000万，一期300亩。2007年投产产值500多万元，2008年已启动二期建设，2009年可投产。2010完成全部建设，实现产值5000万元，利税过千万。 滴翠山庄源于长沙市中崛果业有限公司，长沙市中崛果业有限公司是经长沙市人民政府认定的市级农业生产化龙头企业，注册资金500万。聘请湖南九干休闲农业产业发展有限公司为山庄进行整体规划。规划有千米葡萄长廊；四合院休闲、会议、餐饮、住宿房；红提种植采摘区；水上乐园；珍禽养殖|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|天龙酒店|股份制||股份制|100-499人||这里没有华丽的文字,这里只有最真实的招聘,在这个现实残酷的社会里,在这个充满诱惑的世界里,我们对物质的需求,对生活的质量都随着而提高,当我们提高到某种程度却发现自己的经济实力并不允许,在这里我给大家提供一个平台,也给我们彼此一个机会加入到我们的行列,也许我会让你感觉原来这一切都可以,我们不靠别人,不靠情侣,不靠家人,我们靠自己.|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|湖南中铁旅行社假日中心|私营||私营|100-499人||湖南中铁旅行社注册资金200万元。专门从事组织安排国内旅游业务和国际旅游咨询。招徕和接待各界友人前往各地或来湘旅游、进行商务考察和参加会议、展览等业务;秉承“高素质员工、高质量服务、高品位旅游”的宗旨，立足长沙，服务全国，发展海外，从吃、住、行、游、购、娱等方面入手，全方位为国内外游客提供专业、周到、及时、准确的优质服务。她致力于打造旅游行业的顶尖品牌.公司内设：销售中心、计调中心、同业中心、VIP客服中心、财务中心、综合部、人力资源部、企划部、大宗业务部（专列包机游船部）、TQC质访部及若干业务部。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|湖南延年酒店|股份制||股份制|1000人以上||湖南延年酒店位于湖南长沙市繁华路段，是一家四星级连锁酒店，在长沙已开设有3家分店，第4家分店即将开业，现诚聘各界人士加盟!|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|武夷国旅|股份制||股份制|50-99人||武夷山国旅以“诚信旅游”开路，靠诚信树品牌，靠诚信保质量，靠诚信开拓市场，靠诚信出效益！自然中重拾心情，休闲中寻求放松！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长沙市醇美酒业有限责任公司|私营||私营|1-49人||醇美酒业（GOOD WINERY）是一家集进口葡萄酒销售及其文化传播于一体的专业商行，成立之初就一直致力于为湖南市场的葡萄酒消费者提供正确和良好的葡萄酒文化教育和消费指引；并对产品进行严格的仓储和运输温控管理，确保产品质量。同时提供完善的售后服务，为客户的员工提供葡萄酒知识培训、销售技巧培训等；我们专业的设计部为客户设计精美酒牌、促销品、宣传资料；为客户设计葡萄酒专门店和葡萄酒销售专柜；为客户的葡萄酒存放、摆设选品种等提供专业服务。 醇美酒业秉承“开创新视野，创造新文化”之精神，始终坚持以专业资讯配合卓越服务，根据每一位用户和客户的需求制定个性化的服务程式，务求协助用户和客户准确达成目标，创造辉煌业绩。 醇美酒业向每位客户保证，我们的特级葡萄酒均直接从波尔多特级葡萄酒的原产地进口。在运输途中绝对保证葡萄酒的品质安全，一抵达中国后便直接进入恒温仓库直至送达客户的手中。 我们的客户皆可放心的使用他们的葡萄酒。 |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|和聚园酒楼|股份制||股份制|1-49人||我们刚刚起步，一切从零开始，本酒家菜品以农家菜为主，环境优雅，旁边有山有水，竹林绿树环绕左右，现寻找有追求的你与我一起努力创造明天。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|长沙市健怡大酒店|股份制||股份制|100-499人||长沙健怡大酒店于2007年1月27号全新开业，是集客房、餐饮、娱乐、会务于一体的豪华商务型酒店，建筑面积18000平方米。是长沙首家庭院式酒店，真空落地玻璃幕墙，造型别致，配套设施齐全；独具特色600平米的大堂茶吧各式包厢风格各异；多功能会议厅可承接20-300人不同规模会议；24时营业的湖南特色小吃城，中餐厅可同时容纳800人就餐。　　长沙健怡大酒店交通极为便利，是宾客们旅游休闲的理想居所。酒店以独特的优雅氛围与殷情服务恭候您的光临|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|郑州欧亚旅行社|国有||国有|1000人以上||郑州欧亚旅行社隶属于郑州交通运输集团有限公司客运旅游公司，是大型国有企业，至郑州唯一一家拥有自己车队的旅行社。一流的办公环境，合理的薪酬标准，无限的发展空间，期待您的家盟。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|投资公司|私营||私营|1-49人||郑州市郑东新区心怡路商鼎路的全新酒店环境好交通好，紧邻高铁东站，地铁，金融商圈，期待你的加入，公司待遇优厚|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|郑州百元连锁宾馆|私营||私营|100-499人||2、对本市场中的客源大户要熟悉他们的基本情况，随时关注其变化并适时做出应对。 3、组织本组组员对新市场进行开发。 4、管理开发好自己的客户。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南中州国际旅行社有限公司郑东新区服务网点|私营||私营|1-49人||河南中州国际旅行社有限公司是一家从事出境、境内旅游的国际社！现 招聘一下人员： 一、旅行社公关销售 13名 二、旅行社线路操作计调2名 四、活动策划 1名|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南百事通旅游有限公司第一大街门市部|股份制||股份制|100-499人||省内游、国内游、出境游，订车、订房、定特价机票等业务。旅游百事通是全国旅游企业百强前十名、中国西部最大的综合性旅游集团—重庆海外旅业集团倾力打造的全国性超大旅游连锁超市。??“旅游百事通”采用超大连锁超市经营模式，2010年已实现为西部加盟门店最多，收客量最大的旅游龙头企业。　　旅游百事通汇聚国内外上千条旅游线路资源，以统一产品采购、统一产品推广、统一门店管理、统一服务标准的集团化经营模式，依托全国数千家“旅游百事通”连锁门店，随时为消费者提供丰富、优质的旅游线路和热情周到的服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|佰味鸭餐饮管理公司|私营||私营|1-49人||佰味鸭餐饮管理公司是专业的全国火锅连锁机构，主要经营品种有啤酒鸭，滋补鸭汤和重庆正宗火锅为主，其味道麻 辣  鲜  香，一年四季皆可食用。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|大石桥豫都酒店公寓|个人企业||个人企业|1-49人||本人诚挚招聘一名保洁员，要求能吃苦耐劳，忠厚老实，勤快可靠。月薪1800元，无休假，不包吃住，有意者请来本店面谈。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|郑州市信阳羚锐大厦|政府机关||政府机关|1-49人||郑州市金水区政六街19号信阳羚锐大厦一楼商务中心?三星级酒店下属精品商场，主要为酒店内部客人销售精品品牌服装，皮具，图书，|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|汉庭快捷郑州二七广场店|股份制||股份制|1-49人||电影主题酒店，温馨、时尚、浪漫、、、 我们将坚持时尚现代、便捷舒适、高性价比的优势特点，塑造中国经济型酒店的典范。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南富宝房地产有限公司|私营||私营|50-99人||郑州...................................................................................................................................................................................................................................................................|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|好美味|私营||私营|1-49人||大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰大道服饰。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|西安市新城区曼伟美食馆|私营||私营|100-499人||公司是一家大型连锁餐饮企业，专业经营百货餐饮近10年，主要店铺分布在辽宁.黑龙江.河南.陕西.山东由于发展需要现招聘厨师.服务主管.销售员多名|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南康辉国际旅行社丰产路营业部|股份制||股份制|100-499人||爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。 爱华旅游旗舰店，为您提供优质旅游线路。|'20170602'
